id,vessel_id,component,component_code,job_id,work_order_no,work_order_type,template_code,execution_id,job_title,assigned_to,due_date,status,date_completed,submitted_date,task_type,maintenance_type,maintenance_basis,frequency_value,frequency_unit,approver_remarks,is_execution,template_id,approver,approval_date,rejection_date,next_due_date,next_due_reading,current_reading,class_related,job_priority,brief_work_description,data_scope,fleet_equipment_code,fleet_job_code,job_group,job_category,sfi_code,maintenance_interval_value,maintenance_interval_unit,interval_running_hour,department,criticality,is_active,scope_notes,postponement_end_date,postponement_reason,postponement_authorized_by,on_demand_reason,risk_assessment_status,safety_checklists_status,operational_forms_status,start_date_time,completion_date_time,execution_assigned_to,performed_by,no_of_persons,total_time_hours,manhours,work_carried_out,job_experience_notes,previous_reading,running_hours,running_hours_difference,reading_date,wo_execution_id,remarks,completion_remarks,rejection_comments,approval_action,driver_type,created_at,updated_at,was_rejected
WO-1770978832259-cmhc49rkn,7440571a-841a-11ed-aa7c-7003bca91a86,AE 1 AE cylinder covers w/valves No.04,651.002.04,JOB-1768375697698-z6haq29k,MKR-IN-00080-651.002.04-2025-531,Standard,,,AE Cylinder Covers with Valves Inspection - 1M,Chief Engineer,07-Apr-2025,Completed,20-Apr-2025,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,22-Apr-2025,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,06-Apr-2025,20-Apr-2025,,Chief Engineer,2,6.7,7.6,"Carried out AE Cylinder Covers with Valves Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Equipment tested satisfactorily after completion of AE Cylinder Covers with Valves Inspection - 1M. No issues found.,Maintenance carried out. All worn parts replaced. Equipment tested and found in order.,,Approved,calendar,2025-03-27 12:17:57.358,2025-04-20 12:17:57.358,f
WO-1770978832256-dhwfeeqvv,7440571a-841a-11ed-aa7c-7003bca91a86,Ballast tanks/SW tanks No.08,285.001.08,JOB-1768375696869-5sqfen2xp,MKR-IN-00072-285.001.08-2025-234,Standard,,,Ballast Tanks Inspection - 1M,Electrican,11-Apr-2025,Completed,16-Apr-2025,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,17-Apr-2025,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,09-Apr-2025,16-Apr-2025,,Electrican,2,3.8,3.2,"Carried out Ballast Tanks Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,Calibration carried out. All readings within acceptable range.,,Approved,calendar,2025-03-27 07:50:57.036,2025-04-16 07:50:57.036,f
WO-1770967515019-m54l7pi7z,7440571a-841a-11ed-aa7c-7003bca91a86,"Aux. Diesel Generator Aggregates, Complete No.01",651.001,JOB-1768375697672-h1dlcsu94,UWO-651.001-2025-881,Unplanned,,,"Aux. Diesel Generator Aggregates, Complete No.01 - Bearing Overheating - Emergency Maintenance",3rd Engineer,07-Apr-2025,Completed,2025-04-09T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,12-Apr-2025,,,,,,High,Bearing temperature rising above normal. Emergency maintenance carried out.,vessel,,,,,,,,,Engine,,t,,,,,,,,,07-Apr-2025,09-Apr-2025,,3rd Engineer,4,9.6,11.0,"Performed Aux. Diesel Generator Aggregates, Complete No.01 - Bearing Overheating - Emergency Maintenance. Carried out all scheduled maintenance tasks as per PMS procedure. Changed oils and filters where required. Checked and adjusted all settings. Tested equipment operation after service.",,,,,,,Small adjustments made to operating parameters. Equipment performance satisfactory.,Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,,2025-03-27 00:00:00,2025-04-09 00:00:00,f
WO-1770967515004-qmv1ce6sk,7440571a-841a-11ed-aa7c-7003bca91a86,FO separators No.02,702.005.02,JOB-1768375698538-eaypatso8,WO-702.005.02-2025-272,Planned,,,"Purifier, Routine - 1W",3rd Engineer,06-Apr-2025,Completed,2025-04-05T00:00:00.000Z,,,Inspection,Calendar,1,Weeks,,f,,Chief Engineer,08-Apr-2025,,,,,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",vessel,,,,,,,,,Engine,,t,,,,,,,,,04-Apr-2025,05-Apr-2025,,3rd Engineer,1,1.6,1.4,"Carried out Purifier, Routine - 1W. Followed planned maintenance procedure for the task. Inspected equipment condition and carried out all required maintenance activities. Equipment tested and returned to normal service.",,,,,,,"Required spare parts replaced during Purifier, Routine - 1W. Old parts retained for inspection.",Service completed. Oil samples taken for analysis. Equipment running normally.,,Approved,calendar,2025-03-27 00:00:00,2025-04-05 00:00:00,f
WO-1770978832259-r2bd1237z,7440571a-841a-11ed-aa7c-7003bca91a86,AE 1 AE cylinder covers w/valves No.03,651.002.03,JOB-1768375697692-acj96mboz,MKR-IN-00080-651.002.03-2025-524,Standard,,,AE Cylinder Covers with Valves Inspection - 1M,Chief Engineer,12-Apr-2025,Completed,15-Apr-2025,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,17-Apr-2025,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,12-Apr-2025,15-Apr-2025,,Chief Engineer,1,5.5,5.3,"Carried out AE Cylinder Covers with Valves Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,calendar,2025-03-24 16:31:26.295,2025-04-15 16:31:26.295,f
WO-1770978832259-2s7eq92pz,7440571a-841a-11ed-aa7c-7003bca91a86,ME indicators No.06,601.066.06,JOB-1768375697662-ii0y0011s,MKR-IN-00079-601.066.06-2025-496,Standard,,,Main Engine – Indicator Valves & Indicators Inspection - 1M,Chief Engineer,31-Mar-2025,Completed,11-Apr-2025,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,12-Apr-2025,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,30-Mar-2025,11-Apr-2025,,Chief Engineer,1,8.5,10.1,"Carried out Main Engine – Indicator Valves & Indicators Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Minor adjustments carried out during Main Engine – Indicator Valves & Indicators Inspection - 1M. Performance within acceptable parameters.,Calibration carried out. All readings within acceptable range.,,Approved,calendar,2025-03-23 23:24:49.243,2025-04-11 23:24:49.243,f
WO-1770967515019-fvbv9j8qk,7440571a-841a-11ed-aa7c-7003bca91a86,AE1 Cylinder Covers W/Valves,651.002,JOB-1768375697677-l4b48zr2y,UWO-651.002-2025-878,Unplanned,,,AE1 Cylinder Covers W/Valves - Valve Leakage - Immediate Repair,2nd Engineer,31-Mar-2025,Completed,2025-04-02T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,03-Apr-2025,,,,,,High,Valve found leaking during rounds. Repacked gland and replaced gasket.,vessel,,,,,,,,,Engine,,t,,,,,,,,,30-Mar-2025,02-Apr-2025,,2nd Engineer,1,17.2,16.7,Carried out AE1 Cylinder Covers W/Valves - Valve Leakage - Immediate Repair. Inspected valve seat and disc for wear and damage. Checked gland packing and stem condition. Operated valve through full range and checked for leaks. Valve operation satisfactory.,,,,,,,Equipment tested satisfactorily after completion of AE1 Cylinder Covers W/Valves - Valve Leakage - Immediate Repair. No issues found.,Job completed satisfactorily. All parameters within normal limits.,,Approved,,2025-03-23 00:00:00,2025-04-02 00:00:00,f
WO-1770978832256-lcua8b3c9,7440571a-841a-11ed-aa7c-7003bca91a86,Ballast tanks/SW tanks No.08,285.001.08,JOB-1768375696869-5sqfen2xp,MKR-IN-00072-285.001.08-2025-240,Standard,,,Ballast Tanks Inspection - 1M,Chief Engineer,30-Mar-2025,Completed,06-Apr-2025,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,08-Apr-2025,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,29-Mar-2025,06-Apr-2025,,Chief Engineer,1,0.8,0.9,"Carried out Ballast Tanks Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Additional findings noted - recommend follow-up inspection during next scheduled maintenance.,Inspection completed. No abnormalities found. Equipment in good condition.,,Approved,calendar,2025-03-22 16:39:51.689,2025-04-06 16:39:51.689,f
WO-1770967515019-m3l0ebgeq,7440571a-841a-11ed-aa7c-7003bca91a86,MOTOR AGGREGATES NO.01,651,JOB-1768375697672-h1dlcsu94,UWO-651-2025-844,Unplanned,,,MOTOR AGGREGATES NO.01 - Filter Blockage - Emergency Cleaning,Chief Engineer,01-Apr-2025,Completed,2025-03-31T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,02-Apr-2025,,,,,,Medium,Filter differential pressure high. Emergency cleaning/replacement carried out.,vessel,,,,,,,,,Engine,,t,,,,,,,,,30-Mar-2025,31-Mar-2025,,Chief Engineer,3,13.1,12.7,Carried out MOTOR AGGREGATES NO.01 - Filter Blockage - Emergency Cleaning. Removed all deposits and contamination. Flushed system with approved cleaning agent. Inspected surfaces for damage or corrosion. Reassembled and tested.,,,,,,,Equipment tested satisfactorily after maintenance. No issues found.,Service completed. Oil samples taken for analysis. Equipment running normally.,,Approved,,2025-03-22 00:00:00,2025-03-31 00:00:00,f
WO-1770967515018-s16q51yyp,7440571a-841a-11ed-aa7c-7003bca91a86,AE2 Lo Filters,652.046,JOB-1768375698235-ywwjdtuml,UWO-652.046-2025-616,Unplanned,,,AE2 Lo Filters - Alarm Investigation - System Check,Chief Engineer,02-Apr-2025,Completed,2025-04-04T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,05-Apr-2025,,,,,,Medium,Investigated alarm. Found faulty sensor/connection. Rectified.,vessel,,,,,,,,,Engine,,t,,,,,,,,,02-Apr-2025,04-Apr-2025,,Chief Engineer,1,22.1,24.9,"Carried out AE2 Lo Filters - Alarm Investigation - System Check. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Work on AE2 Lo Filters - Alarm Investigation - System Check delayed due to operational requirements. Completed during next available window.,Routine check completed. Equipment in satisfactory condition.,,Approved,,2025-03-22 00:00:00,2025-04-04 00:00:00,f
WO-1770967515004-2kfwrttbf,7440571a-841a-11ed-aa7c-7003bca91a86,FO separators No.02,702.005.02,JOB-1768375698538-eaypatso8,WO-702.005.02-2025-271,Planned,,,"Purifier, Routine - 1W",3rd Engineer,30-Mar-2025,Completed,2025-03-31T00:00:00.000Z,,,Inspection,Calendar,1,Weeks,,f,,Chief Engineer,02-Apr-2025,,,,,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",vessel,,,,,,,,,Engine,,t,,,,,,,,,29-Mar-2025,31-Mar-2025,,3rd Engineer,1,2,1.7,"Carried out Purifier, Routine - 1W. Followed planned maintenance procedure for the task. Inspected equipment condition and carried out all required maintenance activities. Equipment tested and returned to normal service.",,,,,,,"Equipment tested satisfactorily after completion of Purifier, Routine - 1W. No issues found.",Inspection completed. No abnormalities found. Equipment in good condition.,,Approved,calendar,2025-03-21 00:00:00,2025-03-31 00:00:00,f
WO-1770967515014-3jn7tb12i,7440571a-841a-11ed-aa7c-7003bca91a86,S-Band Radar,411.001,JOB-1768375696930-95e413qm4,WO-411.001-2025-398,Planned,,,"Radar Band Magnetron, Renewal/Replace - 4000H",2nd Officer,28-Mar-2025,Completed,2025-03-29T00:00:00.000Z,,,Inspection,Running Hours,4000,Hours,,f,,Chief Engineer,30-Mar-2025,,,,16025.92,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 4E-6 S-BAND RADAR;5303.pdf
Pdf Page No: 294
Chapter: 8 Countermeasures For Trouble And Adjustment
Section: Replacement Of Parts Periodically

DESCRIPTION
===========
1. Replace the magnetron.",vessel,,,,,,,,,Deck,,t,,,,,,,,,26-Mar-2025,29-Mar-2025,,2nd Officer,2,1.1,0.9,"Carried out Radar Band Magnetron, Renewal/Replace - 4000H. Removed old components and inspected mounting surfaces. Fitted new parts ensuring correct alignment and torque. Tested system for leaks and proper operation.",,12015.45,16025.92,4010.47,,,"Equipment tested satisfactorily after completion of Radar Band Magnetron, Renewal/Replace - 4000H. No issues found.",Renewal completed. Old parts retained for inspection. New parts fitted and tested.,,Approved,running_hours,2025-03-21 00:00:00,2025-03-29 00:00:00,f
WO-1770967515004-9gpyyw08x,7440571a-841a-11ed-aa7c-7003bca91a86,AE 1 AE cylinder liners No.01,651.003.01,JOB-1768375697715-p7a1yt6pq,WO-651.003.01-2025-342,Planned,,,AE Cylinder Liner Inspection - 1M,3rd Engineer,02-Apr-2025,Completed,2025-03-31T00:00:00.000Z,,,Inspection,Calendar,1,Months,,f,,Chief Engineer,02-Apr-2025,,,,,,Low,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

DESCRIPTION
===========
1. Liner Condition (Visual / Indirect)

Check for abnormal scavenge space condition (if accessible).

Look for signs of scuffing, scoring, or polishing (based on inspection ports or trend data).

Monitor liner condition through performance parameters if direct access is not possible.

2. Lubrication

Verify cylinder lubrication rate (if applicable) is as per maker’s recommendation.

Check lube oil distribution and absence of oil starvation signs.

Review lube oil consumption trends.

3. Cooling & Sealing

Monitor jacket water temperature and pressure related to cylinder No.01.

Check for cooling water leakage into cylinder or crankcase.

Verify condition of liner sealing arrangements (indirect observation).",vessel,,,,,,,,,Engine,,t,,,,,,,,,02-Apr-2025,31-Mar-2025,,3rd Engineer,2,1,1.1,"Carried out AE Cylinder Liner Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Equipment tested satisfactorily after completion of AE Cylinder Liner Inspection - 1M. No issues found.,Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,calendar,2025-03-21 00:00:00,2025-03-31 00:00:00,f
WO-1770967515017-e6jp45wrt,7440571a-841a-11ed-aa7c-7003bca91a86,"El. Motor, Main Sw Cooling Pumps No.01",721.801.01,JOB-1768375698929-mmdotlhrv,UWO-721.801.01-2025-491,Unplanned,,,"El. Motor, Main Sw Cooling Pumps No.01 - Filter Blockage - Emergency Cleaning",2nd Engineer,26-Mar-2025,Completed,2025-03-26T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,29-Mar-2025,,,,,,Medium,Filter differential pressure high. Emergency cleaning/replacement carried out.,vessel,,,,,,,,,Engine,,t,,,,,,,,,24-Mar-2025,26-Mar-2025,,2nd Engineer,2,8,7.1,"Carried out El. Motor, Main Sw Cooling Pumps No.01 - Filter Blockage - Emergency Cleaning. Removed all deposits and contamination. Flushed system with approved cleaning agent. Inspected surfaces for damage or corrosion. Reassembled and tested.",,,,,,,"Equipment tested satisfactorily after completion of El. Motor, Main Sw Cooling Pumps No.01 - Filter Blockage - Emergency Cleaning. No issues found.",Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,,2025-03-19 00:00:00,2025-03-26 00:00:00,f
WO-1770967515014-ukccw7r24,7440571a-841a-11ed-aa7c-7003bca91a86,X-Band Radar,411.002,JOB-1768375696972-7k0goih9x,WO-411.002-2025-406,Planned,,,"Radar Band Magnetron, Renewal/Replace - 4000H",2nd Officer,29-Mar-2025,Completed,2025-03-29T00:00:00.000Z,,,Inspection,Running Hours,4000,Hours,,f,,Chief Engineer,01-Apr-2025,,,,16047.55,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 4E-6 S-BAND RADAR;5303.pdf
Pdf Page No: 294
Chapter: 8 Countermeasures For Trouble And Adjustment
Section: Replacement Of Parts Periodically

DESCRIPTION
===========
1. Replace the magnetron.",vessel,,,,,,,,,Deck,,t,,,,,,,,,27-Mar-2025,29-Mar-2025,,2nd Officer,2,0.6,0.7,"Carried out Radar Band Magnetron, Renewal/Replace - 4000H. Removed old components and inspected mounting surfaces. Fitted new parts ensuring correct alignment and torque. Tested system for leaks and proper operation.",,12038.13,16047.55,4009.42,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,Inspection completed. No abnormalities found. Equipment in good condition.,,Approved,running_hours,2025-03-18 00:00:00,2025-03-29 00:00:00,f
WO-1770978832258-lj2d71ozx,7440571a-841a-11ed-aa7c-7003bca91a86,"ME pistons, piston rods No.05",601.004.05,JOB-1768375697396-t255vvrdn,MKR-IN-00063-601.004.05-2025-365,Standard,,,"ME Piston And Rings, Inspection - 500H",2nd Engineer,29-Mar-2025,Completed,08-Apr-2025,,Maintenance,Planned,Running Hours,500,Hours,,f,,Chief Engineer,11-Apr-2025,,,,,Yes,Medium,,vessel,,,,,,,,,,,t,,,,,,,,,29-Mar-2025,08-Apr-2025,,2nd Engineer,1,5.4,4.5,"Carried out ME Piston And Rings, Inspection - 500H. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,18781.06,19281.06,500,,,"Checks completed as per manufacturer guidelines for ME Piston And Rings, Inspection - 500H. Next service due as scheduled.",Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,running_hours,2025-03-17 11:06:56.929,2025-04-08 11:06:56.929,f
